Equipment_ID,Temperature,Pressure,Flow_Rate,Vibration,Humidity,Power_Consumption,Operating_Hours,Failure,Health_Score,Risk_Score,Prediction,Failure_Probability
EQ3472,67.14013967365018,33.817608567038256,104.76043949883042,2.737886180298485,53.601213193942876,579.2493584719882,1637,0,60.85514231049266,47.63,0,0.0
EQ3473,61.18955396846225,46.37220113924452,102.32869078087418,3.8870908193652864,59.88661537260477,438.49323333798503,1464,0,55.32007171503293,53.25,0,0.0
EQ3474,78.03818595604876,39.523294544016586,105.26636937515102,6.134131821042509,49.768562535584735,378.8078844932291,2928,0,48.51096275349372,66.93,0,0.005
EQ3475,82.21562505126144,48.651609074285844,120.64347955953359,8.880907183767965,47.28963685858977,404.990132620191,1184,1,38.112854487371294,71.87,1,0.91
EQ3476,72.69133626155231,28.772070512174185,96.68816275311919,2.0356759034145324,54.92225055547025,569.5917632410924,366,0,62.612419109835564,40.35,0,0.0
EQ3477,89.53260663321035,40.9770161064166,93.91744950168868,4.69833830706586,38.87631881909516,432.1309859678645,1370,0,47.35273495333854,61.16,0,0.0
EQ3478,61.613942002767516,49.59303166938104,108.00971196127996,5.61842089721525,56.434231875345844,527.8491090864496,134,0,50.441762936986834,53.73,0,0.0
EQ3479,81.9291862303161,38.23367932280921,73.32695908651229,4.075849770141074,36.38180740478279,479.36487477263444,4981,0,51.97607286149933,70.62,0,0.035
EQ3480,68.94139179241107,38.87253288332682,96.44721926316733,6.274282980491186,66.20818648830796,557.6970838327279,167,0,51.220003347963576,53.23,0,0.005
EQ3481,92.19377906207296,41.477558457951694,97.98703466071821,3.69990099400953,61.84269955660775,483.8464006418373,288,0,48.35104091017837,55.34,0,0.0
EQ3482,94.92515353168119,37.206020905575215,86.19462075539612,5.230771490324962,45.73814123575987,693.5043961281996,4236,1,46.178502597615626,74.0,1,0.995
EQ3483,67.33343412216652,38.439640339736336,115.85588517034866,4.21689214325246,61.611380133380365,632.8681911072954,4803,0,55.990329340950595,65.97,0,0.0
EQ3484,69.5044286409142,38.310924529042985,84.06639523985073,6.829146624432159,56.11514224253881,477.93528737160153,782,0,50.16600834724423,57.02,0,0.0
EQ3485,83.59587886979801,36.862896327868135,97.96190427454306,3.9854532454465916,44.9098976891514,468.350578763351,3054,0,52.20517131702016,62.62,0,0.0
EQ3486,71.12869350210485,46.1442827510028,104.39735837984452,4.472189305570226,34.77123842770911,719.2628305565923,3238,0,51.25930023782698,64.7,0,0.0
EQ3487,74.54588782067762,42.30539016148217,120.30177342214178,6.418533556245732,58.164356834264524,424.4804327069987,1431,0,47.877010476712385,61.76,0,0.0
EQ3488,75.2538842054241,41.25314116051651,99.8416534767872,3.4579420113607044,47.05718152864965,496.1483516457156,3290,0,54.00669425144476,61.57,0,0.0
EQ3489,55.80326843802344,44.04285503445058,114.04230391192316,5.103125085145359,65.94969569696079,501.57142437937995,952,0,55.43562728452201,51.66,0,0.0
EQ3490,74.86162253905762,38.678220833982664,110.50893095915691,2.2661984844700975,55.14033733881851,499.8363471529798,3158,0,57.537827935749455,56.87,0,0.0
EQ3491,68.10272225935826,36.1289809082355,101.85186334253714,3.368099812056388,48.00417303502683,378.29017956286316,856,0,58.38139133478554,47.33,0,0.0
EQ3492,70.06877177600228,36.98687847692722,83.65729887589816,5.573196913836205,72.97838733090472,534.7621686773158,4096,0,53.038223248756026,66.75,0,0.0
EQ3493,89.43632003468814,40.008915205523046,78.48128708643476,3.5139537356956514,60.76446492603005,432.0754936025378,1794,0,50.137630435993046,59.46,0,0.0
EQ3494,62.434931057207436,34.70394145813549,101.5975810212878,4.183140602264313,18.44913484895894,600.519238691835,1407,0,59.02166289505494,49.28,0,0.0
EQ3495,83.13205186747977,37.49869491706662,91.8595468914608,5.739629603071906,50.13608231209133,398.0824470295765,2695,0,48.58164726678561,65.69,0,0.0
EQ3496,72.21037069668192,37.41941679064283,113.78891637521937,4.131220788279604,41.15911007987577,504.16261491628336,1318,0,55.10668049817909,52.85,0,0.0
EQ3497,72.20239831504166,50.62278114914507,111.18784777147866,6.234263109824537,47.00202062279691,344.8715547133678,583,1,45.621641826180394,60.67,1,0.91
EQ3498,82.90371896051711,26.493501824448487,97.23083508344425,5.323494181229097,53.552676010814636,349.19314055614933,4783,0,53.88449521960728,68.35,0,0.075
EQ3499,78.4005129456889,39.10190139297183,82.63430614088097,5.653524667886755,58.54048508587546,441.24536291951574,4088,0,49.53203622333109,70.3,0,0.01
EQ3500,80.70612997219531,48.62846896407385,107.6610332441091,6.8614483981077985,57.613657421135734,451.125294236408,3649,1,42.613876626496264,76.22,1,0.87
EQ3501,84.68184660532862,40.60922232066227,84.73075830797275,5.479734593921099,65.77873076564802,602.6008489092604,1221,0,47.39228790229431,60.91,0,0.0
EQ3502,71.68691616816677,43.76708736710546,88.62304115603703,7.308270935704016,61.36598377508667,497.1585714616671,381,0,46.370548331299744,59.54,0,0.005
EQ3503,68.8776326549225,40.499131575498836,85.30876392677268,6.366893424556736,60.74746929125505,590.4684830638088,729,0,50.403270724210245,56.37,0,0.0
EQ3504,64.14849473442202,36.6633330939176,97.9224846709007,4.214821355248315,57.014923231332745,473.4149383726326,2566,0,57.66047563160972,55.32,0,0.0
EQ3505,66.74589470021044,28.790420327455436,100.1538352717334,6.939722112531907,67.86798852725902,542.4259628016232,4418,1,54.58061923389088,67.04,1,0.93
EQ3506,101.15878423171523,41.027278435181515,99.92438694664708,5.395799031354418,51.83723456809083,449.21672781567696,4275,1,42.44985529370398,78.03,1,0.945
EQ3507,87.44679580736786,36.12196697698804,93.35171961358456,4.407980437009245,52.09696731264809,444.4568851630979,2829,0,50.50121359297593,63.62,0,0.0
EQ3508,61.489256337919784,35.99832296917348,77.11577604932134,5.417578542981324,35.9442664702747,372.5404902757474,3564,0,56.31873682499203,61.25,0,0.0
EQ3509,61.7754204325643,37.50506372010444,108.28186877094764,6.668490236585394,65.56164043810035,523.5027795695893,2481,0,53.128367909018145,60.75,0,0.0
EQ3510,79.81866061718492,48.72430703311747,88.29393091107059,5.682567641363333,54.23074244220845,518.3458390290104,3036,0,45.19954371887087,70.6,0,0.02
EQ3511,80.47264797377967,52.02418771126986,101.76276428737145,7.733589248827096,84.33605706171272,554.4119021100097,1451,1,39.581352025703964,70.96,1,0.92
EQ3512,80.48883835317365,41.08603968764201,94.68672076125038,6.629795836848233,50.944673082375424,515.0442800998977,2405,0,46.159340945294645,67.46,0,0.005
EQ3513,72.45044206446302,37.676163880441365,112.57265829399157,5.7847400501032435,55.88578129416735,641.8337184035777,3538,0,51.62492172827805,66.05,0,0.0
EQ3514,73.745457399971,34.11386791274395,97.64145411957172,3.4608978758882634,60.46504953608414,512.3219345674257,936,0,57.309019863134594,48.73,0,0.0
EQ3515,78.27879524159357,42.342700807730346,99.11610468215423,4.730401228984819,43.98100027011287,569.4278700036684,3549,0,50.11847864646015,67.15,0,0.0
EQ3516,75.85893006293331,48.91452800032572,107.2862072118319,5.107496209626277,58.58547713879228,477.3123641900628,4650,1,47.461517361737165,74.51,1,0.905
EQ3517,52.80699627252465,38.76329806487421,131.6041027339478,6.0449472518266205,55.34661432057185,436.4070975989028,2166,0,56.562687388639674,55.77,0,0.0
EQ3518,72.70200369424806,28.10501979623388,113.32670395537832,5.955999561908289,51.96311810323162,550.2386619130646,3101,0,55.03539184941544,60.82,0,0.0
EQ3519,66.48593565739687,43.35024835907762,98.67090840477086,5.254310615327429,66.72603958743007,493.7596408525761,532,0,52.20549872849502,53.27,0,0.0
EQ3520,76.75211418908512,44.92699855725024,100.04796985922933,5.180524873065757,45.962512820893444,558.2430132150735,4447,0,48.64251657424285,72.48,0,0.005
EQ3521,101.15878423171523,32.070771798070766,92.12710809513348,6.080685342614105,57.749021130822214,524.7055579291276,4991,1,44.66268532602892,78.88,1,0.98
EQ3522,78.67481665474304,40.882420918314764,85.75006444720458,3.712120661555021,69.54664291385046,444.4890671246891,4014,0,52.62034531314113,65.97,0,0.0
EQ3523,71.86470313827603,42.25613008068049,91.70873819400518,7.543273728874785,47.933782440437014,575.203651437392,3733,0,46.45158956849543,72.96,0,0.005
EQ3524,84.21801501977252,39.63446348995531,88.41776554432086,1.9292496722547932,52.031140173077006,439.01670323507324,3057,0,55.022310753576534,58.83,0,0.0
EQ3525,79.82687887209212,36.04614540457323,109.80052575693828,7.183114223258044,78.45304563471828,543.7728384306853,2885,0,47.26724973002699,68.47,0,0.01
EQ3526,79.20094490451841,45.07968611781778,100.1538352717334,4.932221707362257,59.74391065156057,589.7127778068098,320,0,48.34339866679286,56.15,0,0.0
EQ3527,81.06850593215671,37.98310127015659,119.99815842070066,6.503869721407391,49.938025233573825,473.07836131093893,2260,0,47.47846826947556,65.45,0,0.005
EQ3528,95.56543564829542,32.57406918650034,111.28069575428245,5.545760651438919,63.02624760078478,580.9196117570621,4755,1,47.209220328033396,75.13,1,0.99
EQ3529,63.69111564674084,29.752627571651594,100.30752594051502,5.519051616366203,49.31906448408974,527.8331783837235,2344,0,57.953511044584694,54.68,0,0.0
EQ3530,79.73632076811454,46.30424759999655,100.00477917197603,5.8313817140397814,39.350840758399286,559.6360644877384,3908,0,45.89464130148745,73.42,0,0.005
EQ3531,65.73618870018461,43.08331988235559,91.6407803557817,6.213581433631668,68.7236394526517,441.42710162281895,879,0,50.618652569739055,56.72,0,0.0
EQ3532,80.55512646342248,40.43986773564585,104.05126617021646,4.50675376011914,43.96940735868986,515.0010162437624,2362,0,50.64400744647664,61.73,0,0.0
EQ3533,65.81313488513905,37.79862681574598,116.32138694812883,6.552198695789354,79.5171262499729,401.43430829828475,4831,1,52.032211416581184,71.2,1,0.98
EQ3534,70.82633186394915,37.355007928984364,89.4526530661628,3.373294064631825,50.10667624537795,619.7910360717325,1139,0,57.06350913995786,49.8,0,0.0
EQ3535,72.04910085762094,34.621316757791945,76.99911866621905,4.992004140010813,76.33264681561855,359.0201174890845,2380,0,54.552734759575316,58.04,0,0.0
EQ3536,84.7581671934471,37.84272177720057,110.54827382285116,6.253954886408415,41.31328931479942,475.1673726259805,1903,0,46.92755135826881,64.44,0,0.025
EQ3537,84.18454443942414,29.39956392439913,104.865489613657,6.4925263694238335,65.25493586266253,434.78039840602645,1488,0,49.99975835956543,59.69,0,0.0
EQ3538,62.542826235536154,36.31968173265743,83.1970179783823,5.691183272392101,59.9972627298465,547.2290290641566,3608,0,55.32691289149197,62.56,0,0.0
EQ3539,75.5493411099985,38.445312418244534,88.99912943628823,4.409911343066397,63.37746225555152,634.6762162150943,2218,0,53.13725001356985,58.58,0,0.0
EQ3540,67.90420145250827,43.04940023595209,87.1134358892479,6.345061667553056,64.68022706676261,545.8440569081268,3883,0,49.71885613476057,69.7,0,0.005
EQ3541,62.414950893246655,39.80036768313318,89.13201596448627,3.99595064132187,50.02254857718828,707.2898587865946,4155,0,57.363466376129,61.92,0,0.015
EQ3542,72.8298294957563,43.9746155693778,95.14475868938219,7.627113610623367,41.91156157997001,403.5441876408812,1682,0,45.30697770227525,65.97,0,0.0
EQ3543,71.9151721154418,46.74567552556715,96.00179043578879,4.872993653750504,54.49082269660782,408.9171107230004,4117,0,49.98119084763958,69.7,0,0.015
EQ3544,99.26716486345522,45.29085046912051,90.2380951739731,2.690561458691059,57.23030257585134,437.482003786922,3545,0,46.722387435933115,69.56,0,0.035
EQ3545,79.32959825360696,42.352549236892784,88.62754270750108,3.2079747979751723,50.28155378844495,508.4871286707134,557,0,52.84415123321045,51.69,0,0.0
EQ3546,61.22382499245763,39.94663683219861,96.56823484120928,5.065465455319381,57.77553970159862,428.1154337301725,4406,0,55.5232668587445,65.3,0,0.005
EQ3547,69.35225995829057,35.096059957932205,102.51537302289341,5.20973790698908,58.2962553117474,447.3836071986482,2918,0,54.73642221536178,60.13,0,0.0
EQ3548,85.21383295429399,43.69972025689658,95.25555195452733,7.954485027426643,45.899735534561344,543.4338466749101,3431,1,41.04699195609989,77.38,1,0.96
EQ3549,95.88442772869925,48.39873691110765,117.38000535011952,3.4422509935786603,58.94971281690466,413.25796818203276,776,1,44.99067492978985,60.64,1,0.905
EQ3550,59.140166877620416,41.710530198252094,107.6213157163118,5.059193298955896,52.327879763053545,420.6762790920929,2242,0,55.45535125950124,56.74,0,0.0
EQ3551,56.20075614860955,49.586295742130616,76.13731214711956,3.410867889376915,48.000190997966286,472.10228729069496,1513,0,56.483519079811046,52.1,0,0.005
EQ3552,93.70965175371782,32.37214145969458,107.8559164812078,4.261017720179895,62.87375138223993,478.6889850412475,1005,0,50.41621244964702,56.27,0,0.0
EQ3553,78.89614177370903,34.229183076102295,109.08315973878373,7.525958045104007,47.230087883064556,570.7011002054921,3491,0,47.58756814723836,70.71,0,0.015
EQ3554,66.31707268123634,44.27600753874131,93.47897547813713,3.2954956652660137,50.43332410095274,436.9552176415316,4091,0,55.803483849600546,62.95,0,0.0
EQ3555,80.34629086122435,41.32145105076626,77.57203619045266,5.88056363610175,55.72050850186656,449.5804011115372,2322,0,47.606405049122685,65.31,0,0.0
EQ3556,48.88277472101111,46.568910882859036,100.12100139116704,5.589361038521587,68.74311620654238,540.7169081395305,211,0,55.528881153509886,48.89,0,0.005
EQ3557,75.0337550659716,39.9226417963663,99.88437022776634,4.963742860462687,56.92784077724298,556.0976026648368,3479,0,51.59333104073662,65.47,0,0.0
EQ3558,78.27821172843085,35.66012288735834,83.17530645200208,5.779154934787607,60.28288332474668,600.0107126988612,3973,0,50.694177456952204,68.68,0,0.0
EQ3559,84.2427013953783,38.932033788974785,78.23171175610096,3.259969427085067,52.02357464003504,532.8384248405328,3251,0,52.63443721162646,62.65,0,0.0
EQ3560,64.86104047707462,32.33658014538133,98.6866968031984,7.484483761705336,54.215103756236594,509.12548419732786,2044,0,52.638088275314416,59.82,0,0.0
EQ3561,75.06464499109504,34.35704663451483,96.50384211923767,7.887268242685281,54.51122766480406,540.2526884722308,2600,0,47.963251363495,66.95,0,0.0
EQ3562,65.74575373940412,44.86221998959005,93.7410195201641,5.07065704663897,57.93306236017025,481.2811035878017,512,0,52.19007178906479,53.14,0,0.0
EQ3563,77.55383755674318,44.36393707234805,98.74883897880159,8.634659195920332,52.0403242695174,480.7662683937165,4168,1,41.71895551219716,80.01,1,0.975
EQ3564,66.04653677636976,41.815021424030384,83.45835439269521,4.40145810267512,68.39999885476209,375.81227814048725,2751,0,54.657114192126684,59.24,0,0.0
EQ3565,70.91899160839779,31.394612395197655,93.47769080700829,5.60064799078442,51.26833761497858,562.5391169682534,285,0,54.96516157783277,49.5,0,0.0
EQ3566,65.04184605209771,38.20798212243556,107.99987545921522,7.14783359566177,37.92758864794632,514.8021261536223,1676,0,50.90858614407292,60.01,0,0.0
EQ3567,81.51136241823657,33.875000556699746,94.75044879473067,4.311493309665636,82.4279660437002,554.3927486457814,3258,0,53.37360443251785,62.38,0,0.005
EQ3568,83.58451116656666,45.88266626893883,74.92041292311171,2.9276764116808423,51.72631309056248,302.8932653865894,4177,0,50.71622731909278,68.22,0,0.005
EQ3569,72.65379430042586,37.081389332186994,92.90961583414642,2.582424401571719,68.13169787091347,496.7028804474518,150,0,58.20645717385401,44.3,0,0.0
EQ3570,75.38237994960028,34.57126144609225,83.94762304739709,8.091239845853988,69.04790841959759,440.08829455356573,1269,0,47.37430174497504,62.32,0,0.01
EQ3571,60.51408585366456,40.148980825607126,104.00704444692596,4.206463024041834,64.45214312250381,605.0953753374163,4550,0,57.373255865574116,63.6,0,0.0
EQ3572,72.00323351993212,36.799227715826945,104.78256105070638,4.721394854872252,53.019727804025976,542.995184083868,135,0,54.23654914794508,49.28,0,0.0
EQ3573,74.49795382958256,47.41871955101853,75.11838062370954,3.3308538825184186,57.866848198743426,516.3964787567393,376,0,52.02141826568098,51.94,0,0.0
EQ3574,101.15878423171523,36.32594551232904,111.38519455873283,6.422508918993783,42.25489790695073,469.7646921461283,2564,1,42.27696868756625,71.8,1,0.96
EQ3575,63.88032974225837,33.003858703876844,83.31720548082163,3.8276602111631224,74.90147773818276,527.8045817092153,988,0,59.979037173445505,46.44,0,0.0
EQ3576,89.64177238752437,29.235432421212423,123.38773435723527,4.263105458508017,46.481940018173304,435.0270059435327,503,0,52.88708439824168,51.74,0,0.0
EQ3577,84.96858773465809,39.84606748793293,99.26835603249074,5.449280629124241,52.46099037259125,493.0192256619964,4709,0,47.672435426180925,74.55,0,0.17
EQ3578,77.80636404490136,37.19034943071037,81.30409752191257,3.4039311091316415,55.989864870402506,459.5145629108806,2713,0,54.97408879598217,58.2,0,0.0
EQ3579,92.58620484195134,32.85547696744136,82.87020893960978,4.732126595728662,53.9256024516304,658.6542758487184,2588,0,49.61769456898073,63.65,0,0.005
EQ3580,78.72105472606863,45.946132306278926,105.22142937681018,7.1033143842549045,48.43126717706606,602.8963429333588,4085,1,43.798601891158036,76.86,1,0.99
EQ3581,78.89159195667929,43.33622573714621,94.13050165152434,5.642381596275294,68.94339052054688,574.4133238787981,3139,0,47.713268925587144,68.39,0,0.0
EQ3582,74.46879346982455,39.85891060531385,98.55019135572789,5.195813438642538,64.5027928348828,395.678228449209,2222,0,51.324170839642015,60.83,0,0.0
EQ3583,87.23568882418627,46.821631220854336,124.19170349045558,5.322297064195798,58.22047204325693,560.4909978598837,1272,0,44.456046736010784,64.07,0,0.015
EQ3584,85.96469233810883,43.31268016699306,89.51133903656387,4.416297356035154,51.0044694400325,513.1366672599356,4709,1,48.05292551969981,73.71,1,0.9
EQ3585,68.74322712503788,35.88572049240784,100.8994428654356,7.994228479632389,65.64275871844471,585.6422097661302,2687,0,49.034286706260716,66.31,0,0.0
EQ3586,61.80752805401232,34.80389918004617,121.2976673105958,3.781764304198899,50.35531367222435,522.5676566588858,389,0,59.972653303380035,44.05,0,0.0
EQ3587,72.97019362604343,44.08990772226931,104.057702131996,5.316389242945895,70.70391840337815,499.5297633773188,2328,0,49.84020033738746,62.86,0,0.0
EQ3588,66.99961435602353,41.981834782336755,75.90095896962991,5.172538349514211,56.112209154834275,516.3649007435591,2413,0,52.76230508122981,60.18,0,0.0
EQ3589,74.36475425384644,40.84873883985331,107.58083517598205,6.513143760699703,67.29781526972715,373.60566958642187,4278,1,48.32479066650534,72.72,1,0.98
EQ3590,87.37438134684139,35.76751098565546,82.55495713324834,6.654760908190459,53.861796738164166,446.2817709482542,1984,1,46.17115938530448,65.69,1,0.98
EQ3591,70.4269834491321,43.03973783502877,121.10211293099448,4.951971793269394,55.715331820409446,526.133487709229,3936,0,51.75206624471008,67.19,0,0.0
EQ3592,74.57176618688425,36.22250558433026,87.65698592503033,5.435999739669574,67.25421061458667,579.7571850884608,1683,0,52.267468430863474,57.79,0,0.0
EQ3593,75.58022734808395,39.49006672703161,139.94428399435964,5.492802130870922,76.93925151804444,461.46548185815175,1769,0,50.544300843020324,59.94,0,0.0
EQ3594,83.48430882205284,47.2347207319349,122.01063982491517,1.5917875166440894,70.60366817504881,497.14351840952463,2346,0,52.87724402732201,58.09,0,0.0
EQ3595,52.53110666015395,36.695828820949274,88.05081145558032,2.616515596283337,63.7713461937785,387.9305288727227,747,0,64.32930528100744,40.58,0,0.0
EQ3596,68.93299705234703,32.135053714635696,100.30020707502416,4.092404463917044,60.89283432957596,602.1517569347632,3254,0,58.28127047060754,57.32,0,0.0
EQ3597,77.11283692279473,34.73726404064945,111.30466422450195,4.157601985434697,49.93051309740374,577.9619212563184,365,0,54.65603933603241,49.46,0,0.0
EQ3598,87.00078956426862,44.971494133438114,111.75490711340062,3.2010763670538016,57.952297411054325,545.6471832997039,3588,0,49.50901274323657,67.19,0,0.005
EQ3599,70.08097552493795,41.273655686901044,106.63504389964295,6.124373857060445,45.86950816003268,528.4764331341623,3017,0,50.217497353637306,65.6,0,0.005
EQ3600,56.23447293958126,39.355613106556234,118.78238555449165,5.003177631526209,58.75782133684774,608.6784345602758,2878,0,57.3810576124507,57.29,0,0.0
EQ3601,81.19711445966136,37.454530973442154,98.15546580048446,4.677958178919744,59.400506606935735,443.6492306079698,118,0,51.303136914885236,52.13,0,0.0
EQ3602,68.6463761117437,42.42679953776595,94.4992349713595,3.11576708823892,35.391548585318084,436.0786910571339,3701,0,56.20383317489268,60.87,0,0.0
EQ3603,63.103333409096386,35.75447574504888,94.79704018113084,4.933182703632817,55.38738609191707,574.30638503795,4566,0,56.9008442719859,64.43,0,0.0
EQ3604,68.75654610286776,41.52832784321298,112.87559847958191,1.0599728660020826,59.14874899089105,569.6019367195687,3194,0,60.64175929985032,53.36,0,0.0
EQ3605,73.15474642344151,36.34372715593521,105.4777156045397,4.755565533791239,54.16290142860978,416.4553089737594,3927,0,54.004954143010984,64.69,0,0.0
EQ3606,68.95255335461788,35.51170307362473,104.36925498535385,5.094775503211634,58.580488388565705,462.80480828961936,4814,0,54.920001757741474,67.48,0,0.0
EQ3607,52.944339429009304,36.81256282587494,111.92851373885773,5.362872476482248,41.58277756643686,618.2365191754172,742,0,58.66592808798273,47.6,0,0.0
EQ3608,83.97066196887133,38.12296276758019,69.23421388219218,2.65384735478108,47.24135694439741,528.8167129751133,1645,0,54.25192159274437,54.29,0,0.0
EQ3609,87.74875041278722,39.75585082033148,104.65103235812725,5.337225105037212,65.34938163163932,555.101306261272,2526,0,47.09858433795681,66.34,0,0.01
EQ3610,81.51521991339506,41.17727897555557,103.27853333310574,3.4378530952031863,55.00571665645777,418.866742022945,916,0,52.19881624535287,53.87,0,0.0
EQ3611,63.62314329575183,26.493501824448487,125.03212121951057,3.781295251561499,58.39878981314909,545.9651167176024,2971,0,62.753065778372054,51.46,0,0.0
EQ3612,72.98508466052482,35.96174721126618,77.07118026604499,6.076897078733998,49.53478839291421,400.63209179603837,2237,0,51.56598155986809,61.02,0,0.0
EQ3613,74.93478684770542,38.042150113219805,123.35779948565137,8.021170585039616,55.194940232768566,361.41250440795204,2291,0,46.26036273032122,67.55,0,0.005
EQ3614,80.9879438956191,47.52531019304165,101.13113693386998,5.07703813820402,31.979878198648013,550.8776772126607,2768,0,46.539416477689564,67.86,0,0.005
EQ3615,81.68340488718081,34.59998695808934,107.33484295990067,3.7743568120396516,63.460119384207665,600.4111618744142,963,0,54.10627012653071,52.21,0,0.0
EQ3616,67.65826201221505,40.81398309049956,125.13878181414066,5.2830056712649975,73.0793283895247,482.23497469755824,4399,0,52.810916817605666,68.11,0,0.0
EQ3617,75.8199555641356,47.475151548679186,108.4114190200836,6.408543736248719,44.34982450785359,461.7414522701879,3727,0,45.44686523879021,73.46,0,0.035
EQ3618,79.57280404615241,33.43515735026364,106.00552434193841,5.9314963488091035,45.596678124904315,619.7594059372459,3691,0,50.891103148430616,67.4,0,0.0
EQ3619,89.55822322146767,41.96987612932201,103.63436778703478,9.114669308695618,59.408798982374826,486.3651641619775,3472,1,38.11524396443966,81.03,1,0.995
EQ3620,82.04506539824723,35.9886408303274,92.74782797508435,3.926993646358,69.73879290506746,495.39618935099185,2030,0,53.137036755678864,57.55,0,0.0
EQ3621,82.89056687375519,37.476831288553825,99.5726631323441,5.378347219878947,54.97902682617055,618.5770058508235,2300,0,49.38540298269402,63.13,0,0.0
EQ3622,75.8382662792936,35.984445830233426,89.26730850815878,7.323376930127305,42.70681979187496,475.2490630880253,628,0,48.20798792386394,58.57,0,0.0
EQ3623,89.10459145203504,36.34071345792057,99.33149650861778,7.229238855527798,52.91382763362127,454.21806734585937,4162,1,44.27385947016566,76.59,1,0.995
EQ3624,79.09762795959497,53.44078203655951,64.96103954417356,2.0748831102134293,44.70067919688208,557.0855756895961,4534,1,50.74463257707086,69.32,1,0.93
EQ3625,66.3891208982643,44.22227936035833,106.43559351351323,4.994963569940028,48.31153707131224,450.17006919346187,3683,0,52.40442484649732,65.56,0,0.0
EQ3626,89.0336997012519,45.50868930893105,98.17394119324561,7.22678114877305,51.959589008466835,489.87789233144724,1632,1,40.63285206850591,70.27,1,0.965
EQ3627,81.97903272539028,42.45996743418248,94.95694394999853,9.14533662151237,45.70675411758373,407.65889788014607,655,0,40.13162996568518,67.77,0,0.065
EQ3628,70.56955978871518,31.96871605799021,103.29637125910214,6.055693825626228,47.22094275825435,512.9777961863559,3992,0,53.9302579889369,65.6,0,0.08
EQ3629,70.20507032600757,41.974789851616535,78.49654115551839,4.448205059455274,55.745340002222434,504.7668241042165,2900,0,53.25215284264057,61.27,0,0.0
EQ3630,77.96575545140762,45.36464807253673,128.93904994931924,3.4861952713439153,57.1503581213723,567.76141923062,1030,0,51.4920235928752,55.13,0,0.0
EQ3631,79.63184795267584,35.733002629804446,98.458488077686,8.328115036296275,40.76019666179033,560.0079575663211,2698,0,45.16101448968292,70.39,0,0.01
EQ3632,76.97292265631206,44.82663333580563,97.81233350541716,6.093112379698638,58.96381722509337,538.6062605928707,4293,1,46.79124510938685,74.17,1,0.975
EQ3633,78.11308673442885,43.52168104927039,85.51905684800616,3.7278996096718737,51.18066136868602,527.5978984946709,892,0,51.701602340619445,54.46,0,0.0
EQ3634,91.9995737457638,49.26020022406835,100.35919573673893,4.6952654504993285,62.20261523552609,494.8722120373361,2569,1,43.30551688564486,70.14,1,0.91
EQ3635,85.71543152234887,37.91108493743191,120.8043983540992,5.465279775243056,62.804975206878595,542.6689178297062,4135,1,48.19037701783647,71.71,1,0.97
EQ3636,76.90635591265024,34.51194508862137,115.53874314148051,5.815709980832176,49.554588190449515,422.1367478431709,4275,0,51.49189522909204,69.09,0,0.01
EQ3637,84.41310580767484,38.19185945313727,112.81656626710834,3.650572013681315,61.14147694037733,335.5723749701983,4483,0,52.09818044908001,68.3,0,0.005
EQ3638,64.67476096472461,47.17785496581811,108.19598427500907,4.078714372811761,46.6304396030117,581.3342369849025,2994,0,53.56900097863185,61.23,0,0.0
EQ3639,78.97927049946809,30.857970595790185,94.62186208656085,2.52059815644056,68.2376206283529,547.191232357354,1869,0,58.92183429896239,50.33,0,0.0
EQ3640,93.0930634973311,29.65812142284484,78.24755249444948,6.559643434407173,47.00863799143535,491.11094960040595,4017,1,47.08954551284839,72.75,1,0.995
EQ3641,72.81954104607627,40.446976394658066,96.98441842200047,4.487572299844526,58.527496086255134,575.219102591219,3250,0,53.00020252862485,62.92,0,0.0
EQ3642,66.52366071380915,37.78705353612922,96.46192803199484,5.699482473774938,53.1239085535572,448.7951808137431,4266,0,53.52911542385569,67.01,0,0.0
EQ3643,68.4791111140694,40.038639465878425,115.73191659506861,7.133387762864491,44.83105485762399,450.61552275417944,4458,1,49.174035353698834,72.89,1,0.995
EQ3644,64.10366962657612,44.726558856179324,104.6408566368973,5.329805213560919,64.00915761785309,440.91035934140825,811,0,52.21866514243359,54.44,0,0.0
EQ3645,67.15238091872297,37.23715326940574,124.18467291855322,4.830544286076398,48.85868191133209,539.7335382581119,2677,0,55.29833584446803,58.45,0,0.0
EQ3646,71.2949190140997,30.6349708453469,117.96232810057262,5.290882215325901,37.99927835021694,389.1929345949673,4980,0,55.77577152697954,67.3,0,0.015
EQ3647,60.94432980821358,50.22240778599972,93.15256585743856,5.09479040577534,26.1798663683197,446.3126875252571,4405,1,51.438157131585356,69.57,1,0.925
EQ3648,75.15618333949602,35.01385856280612,73.07306205070198,6.869247496816917,46.24955305572029,520.2800516265295,4150,1,49.709106579394906,70.91,1,0.905
EQ3649,84.02277173786648,34.704814389939514,120.78362850912222,5.466257596308185,68.75908419298973,415.7094246854172,2264,0,49.97872753004788,62.39,0,0.0
EQ3650,65.9224381985308,45.51860006861298,120.39077834846117,4.183398470631631,67.5773846750366,453.77827160371703,3248,0,53.6490315717323,62.19,0,0.0
EQ3651,90.19283923641768,38.07755439479241,79.5068261364666,6.5717735853346255,47.81401597652468,345.1902696019805,4510,1,44.567579300488475,77.39,1,0.995
EQ3652,80.10792088527595,39.683050739825944,122.63860029741251,6.845726534537528,51.25545085298621,542.4064654581076,2046,0,46.40295036941178,65.87,0,0.0
